month,day,hour,temp,kW
4,5,15,72,92.9425
4,5,16,73,67.27
4,5,17,71.1,67.74
4,5,18,69.1,66.6475
4,5,19,68,65.6475
4,5,20,66.9,75.31
4,5,21,66,80.1275
4,5,22,62.1,79.5725
4,5,23,60.1,79.33
4,5,24,59,79.1525
4,6,1,59,78.7175
4,6,2,57.9,78.8475
4,6,3,57,79.0775
4,6,4,57,79.6425
4,6,5,57,79.245
4,6,6,55.9,78.97
4,6,7,55.9,80.32
4,6,8,56.9,115.9275
4,6,9,58.63,92.85
4,6,10,57.81,66.51
4,6,11,57.9,88.2225
4,6,12,58.5,122.135
4,6,13,57.13,120.9625
4,6,14,58.03,117.655
4,6,15,54.97,116.6525
4,6,16,58.33,115.05
4,6,17,56.18,113.2275
4,6,18,59,113.4625
4,6,19,59,82.075
4,6,20,56.93,61.6175
4,6,21,55,60.195
4,6,22,55.9,59.8525
4,6,23,53.1,59.7575
4,6,24,52,57.72
4,7,1,51.1,57.7075
4,7,2,51.1,57.725
4,7,3,50,57.7325
4,7,4,50,58.16
4,7,5,48,58.055
4,7,6,46.9,58.84
4,7,7,45.33,60.325
4,7,8,44.1,73.615
4,7,9,46.9,75.2175
4,7,10,48,78.0925
4,7,11,48.9,79.2925
4,7,12,48.9,65.9775
4,7,13,48,68.7975
4,7,14,50,78.9975
4,7,15,48,78.525
4,7,16,48,77.6325
4,7,17,46.9,76.5975
4,7,18,46.9,76.1425
4,7,19,46.9,75.775
4,7,20,46,73.885
4,7,21,45,73.0775
4,7,22,44.1,71.8
4,7,23,44.1,69.99
4,7,24,43,70.0475
4,8,1,42.1,70.06
4,8,2,42.1,70.055
4,8,3,42.1,69.875
4,8,4,39.9,69.8325
4,8,5,41,70.055
4,8,6,39.9,69.7075
4,8,7,39.9,70.1175
4,8,8,43,71.1175
4,8,9,46.9,71.9625
4,8,10,50,72.9125
4,8,11,53.1,72.715
4,8,12,55,72.835
4,8,13,57.9,72.44
4,8,14,61,72.62
4,8,15,62.1,72.585
4,8,16,63,72.695
4,8,17,64,71.99
4,8,18,63,72.2075
4,8,19,62.1,70.7325
4,8,20,60.1,69.93
4,8,21,59,69.89
4,8,22,57,70.005
4,8,23,55,69.9225
4,8,24,48.9,69.87
4,9,1,46.9,69.385
4,9,2,46.9,69.3575
4,9,3,45,70.2525
4,9,4,46.9,70.095
4,9,5,44.1,69.6875
4,9,6,45,69.695
4,9,7,45,69.675
4,9,8,48,70.38
4,9,9,50,71.675
4,9,10,55,71.1275
4,9,11,61,71.3375
4,9,12,64,70.695
4,9,13,66,70.6875
4,9,14,68,70.5725
4,9,15,69.1,70.3925
4,9,16,70,61.1175
4,9,17,71.1,57.3325
4,9,18,68,57.945
4,9,19,66.9,57.725
4,9,20,63,57.06
4,9,21,61,56.77
4,9,22,59,56.9225
4,9,23,57,57.6075
4,9,24,57,57.73
4,10,1,55,57.62
4,10,2,54,57.895
4,10,3,54,57.9225
4,10,4,53.1,57.525
4,10,5,52,56.8625
4,10,6,51.1,57.275
4,10,7,51.1,81.0125
4,10,8,54,111.54
4,10,9,60.1,94.745
4,10,10,64.9,70.63
4,10,11,66,68.5225
4,10,12,73.9,84.6125
4,10,13,75,133.815
4,10,14,77,114.0325
4,10,15,81,95.1025
4,10,16,82,94.24
4,10,17,77,92.7625
4,10,18,80.1,93.7025
4,10,19,73.9,93.29
4,10,20,73,91.4025
4,10,21,70,90.83
4,10,22,68,90.3225
4,10,23,66.9,88.53
4,10,24,66.9,88.5
4,11,1,64,87.245
4,11,2,63,86.39
4,11,3,63,85.1675
4,11,4,62.1,86.0075
4,11,5,62.1,85.1575
4,11,6,61,85.1575
4,11,7,60.1,85.9325
4,11,8,61,111.005
4,11,9,64,118.53
4,11,10,70,121.435
4,11,11,70,121.325
4,11,12,73.9,121.6975
4,11,13,78.1,125.3525
4,11,14,80.1,126.455
4,11,15,82,126.9575
4,11,16,84,126.875
4,11,17,81,125.995
4,11,18,80.1,112.5125
4,11,19,78.1,91.4525
4,11,20,75,89.665
4,11,21,73,88.3525
4,11,22,70,87.74
4,11,23,69.1,84.93
4,11,24,69.1,83.525
4,12,1,68,81.37
4,12,2,71.1,77.3575
4,12,3,69.1,77.02
4,12,4,68,76.7925
4,12,5,66,76.62
4,12,6,64.9,82.0525
4,12,7,66,95.06
4,12,8,66.9,119.155
4,12,9,69.1,118.0925
4,12,10,70,121.6375
4,12,11,68,119.5675
4,12,12,70,124.18
4,12,13,72,113.1425
4,12,14,75.9,126.1625
4,12,15,75.9,125.1075
4,12,16,78.1,123.965
4,12,17,78.1,122.3275
4,12,18,78.1,122.6575
4,12,19,75.9,97.775
4,12,20,73,89.565
4,12,21,71.1,88.58
4,12,22,69.1,85.325
4,12,23,66.9,79.4825
4,12,24,62.1,85.2775
4,13,1,63,80.13
4,13,2,61,76.3275
4,13,3,60.1,75.7525
4,13,4,57.9,78.42
4,13,5,57,81.085
4,13,6,55.9,81.9025
4,13,7,55.9,91.635
4,13,8,59,82.2975
4,13,9,60.1,75.68
4,13,10,62.1,108.36
4,13,11,62.1,112.5575
4,13,12,63,110.09
4,13,13,66,104.7875
4,13,14,68,79.195
4,13,15,70,125.54
4,13,16,70,90.19
4,13,17,71.1,85.4725
4,13,18,70.28,82.6775
4,13,19,68,78.5175
4,13,20,64,76.4175
4,13,21,62.1,76.895
4,13,22,61,75.435
4,13,23,60.1,81.555
4,13,24,59,85.35
4,14,1,60.1,86.16
4,14,2,57.9,85.705
4,14,3,57.9,86.0225
4,14,4,55.9,85.24
4,14,5,55.9,84.13
4,14,6,55.9,85.06
4,14,7,54,75.27
4,14,8,55,66.1225
4,14,9,57,64.4575
4,14,10,59,66.5
4,14,11,62.1,66.95
4,14,12,64.9,66.695
4,14,13,68,102.375
4,14,14,69.1,89.935
4,14,15,72,119.895
4,14,16,72,113.1825
4,14,17,71.1,114.11
4,14,18,69.1,118.6225
4,14,19,66.9,116.2525
4,14,20,64,114.6625
4,14,21,62.1,110.44
4,14,22,62.1,96.03
4,14,23,60.1,79.94
4,14,24,57.9,80.275
4,15,1,55.9,77.9525
4,15,2,55,77.5875
4,15,3,55.9,76.385
4,15,4,55.9,77.3425
4,15,5,55.9,76.42
4,15,6,55.9,77.2575
4,15,7,55.9,76.6575
4,15,8,57,77.435
4,15,9,57.9,77.755
4,15,10,59,78.685
4,15,11,61,80.76
4,15,12,63,80.7025
4,15,13,66.9,80.635
4,15,14,70,81.0675
4,15,15,73,84.24
4,15,16,73.9,84.9625
4,15,17,73.9,85.0175
4,15,18,75.9,85.8875
4,15,19,75,85.5
4,15,20,73.9,85.2425
4,15,21,72,84.805
4,15,22,71.55,84.8775
4,15,23,70.55,84.32
4,15,24,68,84.32
4,16,1,69.1,83.3525
4,16,2,68,83.065
4,16,3,66,82.46
4,16,4,66,82.4875
4,16,5,66,82.25
4,16,6,66.9,82.21
4,16,7,66,82.295
4,16,8,68,81.93
4,16,9,71.1,82.25
4,16,10,73.9,83.92
4,16,11,75.9,84.7625
4,16,12,84.9,85.5875
4,16,13,86,84.875
4,16,14,87.1,85.8325
4,16,15,88,86.9625
4,16,16,87.1,86.45
4,16,17,87.1,86.6
4,16,18,82,86.92
4,16,19,82,86.6225
4,16,20,81,86.5825
4,16,21,79,86.53
4,16,22,77,86.8125
4,16,23,75.9,85.2925
4,16,24,73.9,83.34
4,17,1,73.9,82.9425
4,17,2,71.1,83.1925
4,17,3,70,83.21
4,17,4,68,83.395
4,17,5,69.1,82.25
4,17,6,68,82.73
4,17,7,68,81.825
4,17,8,69.1,81.7175
4,17,9,70,81.875
4,17,10,73,82.9375
4,17,11,71.1,83.635
4,17,12,64,83.1175
4,17,13,63.67,83.29
4,17,14,64.9,82.6925
4,17,15,66.9,82.92
4,17,16,66.9,83.1325
4,17,17,68,83.98
4,17,18,70,83.8225
4,17,19,71.1,82.9025
4,17,20,69.1,81.84
4,17,21,68,81.1025
4,17,22,63,81.0475
4,17,23,62.1,81.745
4,17,24,63,80.42
4,18,1,60.1,79.9575
4,18,2,61,79.5725
4,18,3,60.1,79.0775
4,18,4,60.1,79.23
4,18,5,59,79.02
4,18,6,57,79.28
4,18,7,57,80.8175
4,18,8,59,81.3275
4,18,9,62.1,82.9825
4,18,10,64,85.5625
4,18,11,66.9,87.97
4,18,12,68,88.4275
4,18,13,70,109.8175
4,18,14,72,86.5775
4,18,15,70,91.84
4,18,16,71.1,91.8125
4,18,17,71.1,91.1
4,18,18,70,90.0125
4,18,19,68,86.6425
4,18,20,64.9,83.4375
4,18,21,61,82.8725
4,18,22,57.9,83.01
4,18,23,57,80.27
4,18,24,55.9,79.3925
4,19,1,54,78.0925
4,19,2,53.1,78.5725
4,19,3,53.1,78.245
4,19,4,53.1,78.0875
4,19,5,54,77.115
4,19,6,53.1,77.405
4,19,7,53.1,79.145
4,19,8,53.1,79.7625
4,19,9,55,55.115
4,19,10,57.1,56.1275
4,19,11,57.9,68.6325
4,19,12,60.1,69.0775
4,19,13,59,127.995
4,19,14,61,94.62
4,19,15,61,90.2225
4,19,16,62.1,88.765
4,19,17,62.1,87.7575
4,19,18,62.1,86.8275
4,19,19,63,84.6075
4,19,20,62.1,81.9625
4,19,21,62.35,80.8075
4,19,22,62.1,79.04
4,19,23,61,79.15
4,19,24,61,80.3475
4,20,1,61,79.945
4,20,2,61,78.955
4,20,3,60.1,78.955
4,20,4,59,78.0925
4,20,5,57.9,77.655
4,20,6,57.9,78.225
4,20,7,57.9,75.8675
4,20,8,59,73.43
4,20,9,59.73,75.1625
4,20,10,62.1,77.18
4,20,11,68,77.8925
4,20,12,69.1,114.875
4,20,13,73,90.9225
4,20,14,75.9,125.9675
4,20,15,79,95.3925
4,20,16,81,93.8625
4,20,17,81,94.0075
4,20,18,78.1,93.3
4,20,19,77,91.62
4,20,20,75.9,90.455
4,20,21,73.4,90.5825
4,20,22,68,90.585
4,20,23,68,88.86
4,20,24,66.9,88.4325
4,21,1,66,87.695
4,21,2,64.9,87.3575
4,21,3,64.9,86.9925
4,21,4,64.9,86.61
4,21,5,64,86.7425
4,21,6,64.9,86.9725
4,21,7,64.9,87.7
4,21,8,64.9,89.5875
4,21,9,66,91.43
4,21,10,68,93.4075
4,21,11,72,93.945
4,21,12,73,94.95
4,21,13,77,132.1825
4,21,14,75,125.67
4,21,15,77,125.4775
4,21,16,81,125.395
4,21,17,79,125.085
4,21,18,73,117.8175
4,21,19,72,91.6275
4,21,20,72.03,91.2825
4,21,21,71.03,90.77
4,21,22,71.1,88.9825
4,21,23,68,87.4025
4,21,24,64.9,85.545
4,22,1,64,83.555
4,22,2,64,83.06
4,22,3,63,82.6425
4,22,4,62.55,82.525
4,22,5,61,85.185
4,22,6,61,83.63
4,22,7,61,82.485
4,22,8,61,82.47
4,22,9,61,82.9725
4,22,10,61.28,84.1625
4,22,11,60.7,83.6625
4,22,12,59.44,84.77
4,22,13,57.67,84.4175
4,22,14,56.27,84.38
4,22,15,55.9,84.355
4,22,16,55.9,83.9725
4,22,17,55.54,82.5125
4,22,18,54.6,83.1875
4,22,19,54.33,84.66
4,22,20,54,83.7325
4,22,21,54,84.005
4,22,22,53.55,84.455
4,22,23,52,83.0375
4,22,24,52,82.07
4,23,1,52,81.3225
4,23,2,51.1,80.295
4,23,3,53.1,80.3425
4,23,4,52,80.05
4,23,5,51.1,79.995
4,23,6,50,79.3525
4,23,7,48.9,78.93
4,23,8,48.9,79.4025
4,23,9,50,79.5275
4,23,10,52,79.415
4,23,11,54,78.875
4,23,12,55,79.46
4,23,13,57,80.1775
4,23,14,59,81.115
4,23,15,60.1,80.8225
4,23,16,61,81.5075
4,23,17,60.1,80.4725
4,23,18,59,80.15
4,23,19,59,80.6075
4,23,20,57.9,80.745
4,23,21,57.9,80.9325
4,23,22,57.9,79.9325
4,23,23,57.9,80.1875
4,23,24,57,48.4525
4,24,1,57,47.2475
4,24,2,55.9,46.9575
4,24,3,55,46.8575
4,24,4,55,47.145
4,24,5,55,46.65
4,24,6,54,47.425
4,24,7,54,48.175
4,24,8,54,49.395
4,24,9,53.1,58.97
4,24,10,53.1,65.995
4,24,11,55,57.1625
4,24,12,55.9,56.05
4,24,13,57,55.7875
4,24,14,55.45,66.215
4,24,15,54,67.5275
4,24,16,54,66.0675
4,24,17,55,65.605
4,24,18,55.9,65.165
4,24,19,57,63.9725
4,24,20,55.9,62.45
4,24,21,54.5,61.2425
4,24,22,55,59.54
4,24,23,54,58.81
4,24,24,53.8,58.225
4,25,1,53.1,58.22
4,25,2,53.1,57.9425
4,25,3,54,57.9875
4,25,4,54.5,58.1575
4,25,5,55.9,58.0825
4,25,6,55.9,58.1525
4,25,7,55.9,58.95
4,25,8,55.9,59.6725
4,25,9,57.9,62.3025
4,25,10,57.9,65.31
4,25,11,58.27,65.9925
4,25,12,58.78,65.6725
4,25,13,60.1,65.72
4,25,14,60.02,67.85
4,25,15,60.1,67.45
4,25,16,60.1,66.405
4,25,17,60.1,66.045
4,25,18,61,64.925
4,25,19,61,63.2975
4,25,20,59.55,61.695
4,25,21,59,60.995
4,25,22,59,60.9875
4,25,23,58.45,59.895
4,25,24,59,58.9625
4,26,1,59,58.4625
4,26,2,59,58.905
4,26,3,59,58.275
4,26,4,59,57.58
4,26,5,59,57.2525
4,26,6,58.45,57.64
4,26,7,59,58.48
4,26,8,59,104.4075
4,26,9,59.37,64.4025
4,26,10,60.1,87.3125
4,26,11,62.55,93.285
4,26,12,66,94.0425
4,26,13,66,94.59
4,26,14,68,112.0775
4,26,15,68,105.0025
4,26,16,69.1,94.845
4,26,17,70,94.5425
4,26,18,71.1,93.3925
4,26,19,69.1,90.94
4,26,20,66.9,90.325
4,26,21,64,89.145
4,26,22,63,88.77
4,26,23,62.1,87.505
4,26,24,61,87.0575
4,27,1,61,87.5375
4,27,2,61,87.025
4,27,3,60.1,86.1625
4,27,4,60.1,84.65
4,27,5,59,83.9925
4,27,6,59,84.33
4,27,7,59,83.87
4,27,8,61,86.4625
4,27,9,64.9,107.025
4,27,10,66.97,117.7725
4,27,11,72,119.09
4,27,12,75,120.36
4,27,13,78.1,122.2325
4,27,14,81,125.5625
4,27,15,80.1,125.5725
4,27,16,81,104.99
4,27,17,79,96.335
4,27,18,78.1,93.78
4,27,19,77,90.925
4,27,20,79,90.5075
4,27,21,77,90.7425
4,27,22,77,88.8875
4,27,23,73.9,87.6325
4,27,24,73,88.075
4,28,1,70,88.0375
4,28,2,68.73,87.61
4,28,3,69.03,87.4375
4,28,4,68.37,86.9475
4,28,5,66.9,87.0475
4,28,6,66,87.4925
4,28,7,66.9,87.64
4,28,8,68,105.8675
4,28,9,70,116.6925
4,28,10,75.9,118.9875
4,28,11,77,119.69
4,28,12,79,119.2575
4,28,13,81,119.225
4,28,14,82,120.495
4,28,15,84,121.52
4,28,16,82.9,122.0775
4,28,17,82.9,121.87
4,28,18,81,120.5275
4,28,19,80.1,96.1825
4,28,20,78.1,89.985
4,28,21,75.9,89.865
4,28,22,73.9,88.32
4,28,23,72,88.4825
4,28,24,72,88.905
4,29,1,71.1,88.64
4,29,2,70,89.8975
4,29,3,70,89.8825
4,29,4,73.9,88.9225
4,29,5,73.45,88.1175
4,29,6,71.1,87.29
4,29,7,71.1,87.1325
4,29,8,73,115.6
4,29,9,73.9,121.2425
4,29,10,79,121.6425
4,29,11,81,120.435
4,29,12,82,119
4,29,13,86,119.66
4,29,14,88,118.955
4,29,15,90,121.77
4,29,16,89.1,96.34
4,29,17,90,89.535
4,29,18,90,89.5125
4,29,19,84,89.2425
4,29,20,81,90.04
4,29,21,79,89.045
4,29,22,78.1,89.1825
4,29,23,77,88.7225
4,29,24,77,88.6
4,30,1,75.9,89.1075
4,30,2,75,90.025
4,30,3,75,89.5525
4,30,4,73,89.9325
4,30,5,73,89.8925
4,30,6,73,89.4525
4,30,7,72,86.7425
4,30,8,72,86.4475
4,30,9,73.9,86.3675
4,30,10,75,86.83
4,30,11,77.45,87.555
4,30,12,80.67,89.09
4,30,13,84.9,90.075
4,30,14,84,89.8775
4,30,15,86,90.455
4,30,16,84,90.255
4,30,17,87.1,89.53
4,30,18,84.9,88.66
4,30,19,81,87.1775
4,30,20,79,87.765
4,30,21,78.1,88.0325
4,30,22,78.1,87.94
4,30,23,71.55,85.955
4,30,24,68,84.4475
5,1,1,66,84.4275
5,1,2,66,84.4725
5,1,3,64,84.2975
5,1,4,64,83.3975
5,1,5,64.45,83.375
5,1,6,66,84.4325
5,1,7,72.5,85.675
5,1,8,73,88.98
5,1,9,73.9,108.32
5,1,10,75.9,128.665
5,1,11,77.67,101.6575
5,1,12,78.1,117.125
5,1,13,79,131.6
5,1,14,82.9,132.6525
5,1,15,84,132.2125
5,1,16,82,131.19
5,1,17,81,130.6975
5,1,18,81,98.8325
5,1,19,80.1,92.135
5,1,20,80.1,91.18
5,1,21,75,91.62
5,1,22,75.9,89.76
5,1,23,75,88.59
5,1,24,75.9,90.04
5,2,1,75.9,88.9225
5,2,2,75,88.095
5,2,3,73.9,87.83
5,2,4,72,87.8125
5,2,5,71.7,87.6525
5,2,6,69.1,86.2625
5,2,7,68,87.15
5,2,8,69.1,85.9175
5,2,9,69.55,89.5625
5,2,10,73,119.1975
5,2,11,73.9,123.5475
5,2,12,75,124.4275
5,2,13,75,123.8875
5,2,14,75,122.49
5,2,15,75.9,122.62
5,2,16,77,122.335
5,2,17,79,114.1
5,2,18,78.55,93.445
5,2,19,75,88.82
5,2,20,73,86.9525
5,2,21,71.1,86.0925
5,2,22,69.1,86.495
5,2,23,68,84.905
5,2,24,64.9,84.765
5,3,1,63,85.58
5,3,2,64,86.2725
5,3,3,64,85.105
5,3,4,64.9,85.1075
5,3,5,63,84.2075
5,3,6,61,84.02
5,3,7,61,83.365
5,3,8,62.1,49.9225
5,3,9,63,53.33
5,3,10,63,68.555
5,3,11,64,87.09
5,3,12,63,108.2775
5,3,13,64.9,123.295
5,3,14,64.9,122.985
5,3,15,66,121.5625
5,3,16,66,121.5775
5,3,17,64.9,98.37
5,3,18,64.9,94.435
5,3,19,64,91.215
5,3,20,62.1,88.9275
5,3,21,61,87.6875
5,3,22,59,89.2325
5,3,23,59,73.07
5,3,24,57.9,62.41
5,4,1,57,66.9325
5,4,2,55.9,66.28
5,4,3,55,61.92
5,4,4,55,61.475
5,4,5,53.1,61.5325
5,4,6,55,61.6275
5,4,7,55,62.62
5,4,8,57,89.7625
5,4,9,57.9,110.93
5,4,10,60.1,95.22
5,4,11,62.1,96.3925
5,4,12,64,96.9875
5,4,13,64.9,97.875
5,4,14,66,98.865
5,4,15,64.9,96.5825
5,4,16,66,108.13
5,4,17,66,80.175
5,4,18,65.63,78.48
5,4,19,64,75.435
5,4,20,64,73.6425
5,4,21,61.55,74.25
5,4,22,57.9,72.7725
5,4,23,57,71.77
5,4,24,55.9,70.675
5,5,1,57.9,70.825
5,5,2,58.63,70.775
5,5,3,60.1,70.57
5,5,4,61,70.325
5,5,5,61,70.2625
5,5,6,61.73,71.055
5,5,7,62.4,61.74
5,5,8,64.45,49.175
5,5,9,65.53,69.31
5,5,10,66.23,97.59
5,5,11,66,86.7025
5,5,12,66.9,78.3225
5,5,13,69.1,98.3075
5,5,14,70,95.78
5,5,15,73,96.3075
5,5,16,74.7,95.29
5,5,17,74.05,95.6675
5,5,18,73,94.51
5,5,19,71.9,92.155
5,5,20,71.1,91.9075
5,5,21,69.1,91.9425
5,5,22,68,90.395
5,5,23,66.15,89.9025
5,5,24,66,89.735
5,6,1,64.9,89.295
5,6,2,63,89.22
5,6,3,61,88.24
5,6,4,59,86.295
5,6,5,57,86.5825
5,6,6,57,86.97
5,6,7,57.45,87.0825
5,6,8,57.9,86.955
5,6,9,57.9,87.7825
5,6,10,57.9,72.6875
5,6,11,56.42,71.9375
5,6,12,57.9,72.845
5,6,13,57.45,73.0075
5,6,14,55.9,72.3275
5,6,15,55.9,72.2575
5,6,16,55.9,71.3775
5,6,17,55.9,70.8475
5,6,18,55.9,71.845
5,6,19,55.45,70.945
5,6,20,55,70.4825
5,6,21,54.05,70.3225
5,6,22,53,70.675
5,6,23,51.1,70.9425
5,6,24,50,70.4625
5,7,1,50,70.2
5,7,2,51.1,69.99
5,7,3,50,70.1175
5,7,4,48,69.7425
5,7,5,46.9,70.245
5,7,6,46,70.2375
5,7,7,48.9,69.82
5,7,8,52,70.27
5,7,9,54,70.3325
5,7,10,55,69.9825
5,7,11,57.9,69.995
5,7,12,59,70.65
5,7,13,57.9,70.86
5,7,14,62.1,63.445
5,7,15,64,60.7025
5,7,16,62.1,60.485
5,7,17,64,60.6425
5,7,18,60.1,60.635
5,7,19,61,60.4775
5,7,20,59,60.4175
5,7,21,57.9,60.41
5,7,22,57,60.8975
5,7,23,57,60.5725
5,7,24,55.9,61.4325
5,8,1,54,61.08
5,8,2,53.1,61.02
5,8,3,50,60.93
5,8,4,48.9,60.285
5,8,5,48,60.205
5,8,6,46.9,60.405
5,8,7,48.9,61.5575
5,8,8,52,63.0125
5,8,9,54,63.82
5,8,10,55.9,66.125
5,8,11,55.9,74.16
5,8,12,60.1,88.655
5,8,13,59,93.935
5,8,14,60.1,92.11
5,8,15,63,92.325
5,8,16,64,91.0125
5,8,17,63.5,89.795
5,8,18,63,89.07
5,8,19,63,86.4975
5,8,20,62.1,85.2925
5,8,21,57.9,85.1975
5,8,22,57,58.2425
5,8,23,57,47.775
5,8,24,54,48.1175
5,9,1,51.1,47.87
5,9,2,51.1,47.5325
5,9,3,48,47.06
5,9,4,46.9,46.9525
5,9,5,46.9,46.7325
5,9,6,46.9,47.595
5,9,7,48,47.935
5,9,8,51.1,49.34
5,9,9,55,63.9425
5,9,10,57,66.605
5,9,11,60.1,66.9425
5,9,12,61,67.5775
5,9,13,63,67.8725
5,9,14,64,67.3325
5,9,15,64.9,67.3725
5,9,16,66,66.4625
5,9,17,64.9,65.7175
5,9,18,66,65.2575
5,9,19,64.9,62.575
5,9,20,61,61.2625
5,9,21,60.1,61.0625
5,9,22,55.9,60.685
5,9,23,55.9,60.1275
5,9,24,55,60.755
5,10,1,55,60.635
5,10,2,52,59.735
5,10,3,53.1,59.5
5,10,4,51.1,59.1775
5,10,5,50,59.4925
5,10,6,51.1,59.435
5,10,7,51.1,59.48
5,10,8,54,61.08
5,10,9,57,62.14
5,10,10,61,63.225
5,10,11,63,117.79
5,10,12,66.9,122.6875
5,10,13,70,119.0425
5,10,14,75,121.4625
5,10,15,75,121.43
5,10,16,75,121.2525
5,10,17,75.9,100.8975
5,10,18,75,74.425
5,10,19,70,71.8025
5,10,20,66.9,70.5775
5,10,21,66,69.5425
5,10,22,64.9,70.225
5,10,23,64.9,68.935
5,10,24,64,69.1125
5,11,1,62.1,69.0725
5,11,2,63,68.965
5,11,3,63,68.55
5,11,4,61,68.1125
5,11,5,59,67.9925
5,11,6,57.9,67.98
5,11,7,58,68.92
5,11,8,58.78,118.935
5,11,9,57.6,85.6475
5,11,10,57,87.645
5,11,11,55.73,88.3475
5,11,12,55.9,119.8125
5,11,13,55,107.675
5,11,14,55,90.715
5,11,15,55,91.3425
5,11,16,54.8,90.2875
5,11,17,54.33,77.0525
5,11,18,54,66.2675
5,11,19,53.1,64.0525
5,11,20,52,63.3875
5,11,21,52.9,62.64
5,11,22,53.1,61.435
5,11,23,53.1,59.7225
5,11,24,53.1,59.11
5,12,1,53.1,58.65
5,12,2,53.1,58.5625
5,12,3,53.1,58.605
5,12,4,53.1,58.25
5,12,5,53.1,58.9025
5,12,6,53.1,58.98
5,12,7,53.1,65.4825
5,12,8,54,70.4325
5,12,9,55,72.45
5,12,10,55.9,74.7675
5,12,11,55.9,84.7025
5,12,12,57.6,86.785
5,12,13,57.9,88.64
5,12,14,58.45,90.0725
5,12,15,57.9,89.5925
5,12,16,57,89.6075
5,12,17,55.9,89.365
5,12,18,54,85.3775
5,12,19,53.1,73.8225
5,12,20,52,72.3525
5,12,21,52,71.7525
5,12,22,51.4,70.99
5,12,23,50.73,69.4275
5,12,24,50,68.8525
5,13,1,50,68.8475
5,13,2,50,68.4025
5,13,3,50,68.42
5,13,4,50,68.49
5,13,5,51.1,68.3175
5,13,6,51.28,68.4025
5,13,7,51.1,68.12
5,13,8,51.55,68.62
5,13,9,53.1,69.0175
5,13,10,53.55,69.65
5,13,11,55.9,69.9475
5,13,12,55.9,69.65
5,13,13,55.9,69.83
5,13,14,57,69.8525
5,13,15,59,69.3025
5,13,16,59,68.635
5,13,17,59,69.255
5,13,18,59,69.275
5,13,19,59,68.7975
5,13,20,57.9,68.9075
5,13,21,55.9,68.795
5,13,22,55,68.9125
5,13,23,54,69.2475
5,13,24,53.1,68.8075
5,14,1,52,68.3825
5,14,2,50,68.0775
5,14,3,48.9,68.1175
5,14,4,48.9,67.9925
5,14,5,48.9,68.2
5,14,6,46.9,68.0975
5,14,7,50,67.87
5,14,8,53.1,68.2425
5,14,9,55.9,68.4875
5,14,10,61,68.1775
5,14,11,66,68.345
5,14,12,73.9,68.695
5,14,13,75.9,68.0825
5,14,14,79,68.0025
5,14,15,81,67.915
5,14,16,79,68.1425
5,14,17,80.1,68.7725
5,14,18,79,68.4625
5,14,19,78.1,68.125
5,14,20,77,68.1
5,14,21,75,68.4625
5,14,22,72,68.7625
5,14,23,69.1,67.9825
5,14,24,64.9,68.11
5,15,1,63,67.9775
5,15,2,61,68.0075
5,15,3,59,67.755
5,15,4,57,68.3375
5,15,5,55.9,68.21
5,15,6,55,68.205
5,15,7,55,69.115
5,15,8,57,73.8575
5,15,9,59,80.9625
5,15,10,63,89.17
5,15,11,64.9,90.3225
5,15,12,66.9,91.9925
5,15,13,70,93.36
5,15,14,72,96.5725
5,15,15,73.9,94.5675
5,15,16,75,93.28
5,15,17,77,93.4375
5,15,18,75.9,92.9275
5,15,19,75,88.12
5,15,20,73,54.39
5,15,21,72,53.97
5,15,22,69.1,50.995
5,15,23,68,49.8725
5,15,24,64.9,50.2
5,16,1,62.1,50.075
5,16,2,61,49.885
5,16,3,59,49.685
5,16,4,57,49.1425
5,16,5,55.9,49.17
5,16,6,55.9,49.3675
5,16,7,57.9,49.72
5,16,8,60.1,62.945
5,16,9,63,128.4125
5,16,10,69.1,107.1525
5,16,11,71.1,91.725
5,16,12,73,110.635
5,16,13,75,123.875
5,16,14,77,124.135
5,16,15,77,126.075
5,16,16,77,94.86
5,16,17,78.1,83.95
5,16,18,75.9,77.2875
5,16,19,75.9,79.365
5,16,20,73.9,77.1025
5,16,21,70,75.8925
5,16,22,68,75.705
5,16,23,66.9,73.8875
5,16,24,66,75.3425
5,17,1,64.9,74.58
5,17,2,64,74.015
5,17,3,64,73.3375
5,17,4,63,73.2625
5,17,5,63,73.575
5,17,6,62.1,73.565
5,17,7,64,74.6
5,17,8,66,102.37
5,17,9,70,125.81
5,17,10,73.9,125.3725
5,17,11,78.1,126.8425
5,17,12,82,132.16
5,17,13,84.9,133.52
5,17,14,88,135.5025
5,17,15,90,136.035
5,17,16,91,136.8
5,17,17,89.1,136.6675
5,17,18,86,135.35
5,17,19,82.9,133.5575
5,17,20,81,131.03
5,17,21,80.1,128.59
5,17,22,78.1,127.3675
5,17,23,75.9,126.2675
5,17,24,75.9,126.9525
5,18,1,75.9,126.7775
5,18,2,73.9,126.62
5,18,3,73.9,125.87
5,18,4,72,123.2275
5,18,5,71.1,121.04
5,18,6,70,120.855
5,18,7,72,120.24
5,18,8,72,122.2925
5,18,9,77,99.08
5,18,10,75.9,131.1425
5,18,11,78.1,133.055
5,18,12,81,134.76
5,18,13,82.9,136.3
5,18,14,84,136.1875
5,18,15,86,136.585
5,18,16,86,136.9875
5,18,17,87.1,137.4475
5,18,18,88,118.07
5,18,19,84.9,99.59
5,18,20,85.45,97.53
5,18,21,78.6,95.2675
